amlgstn,akhir² ini jadi sering tidur lebih awal dan jadi cepet ngantuk. terlalu banyak yg dipikir. pengen nglepas penat sama capek ya kudu dengerin julidan orang dulu wkwk yaudahlah demi kesehatan mental seringnya ga aku dengerin karna udah capek bgt. tidur aja tidur ntar subuh bangun,akhir ini jadi sering tidur lebih awal dan jadi cepet ngantuk terlalu banyak yg dipikir pengen nglepas penat sama capek ya kudu dengerin julidan orang dulu wkwk yaudahlah demi kesehatan mental seringnya ga aku dengerin karna udah capek bgt tidur aja tidur ntar subuh bangun,akhir ini jadi sering tidur lebih awal dan jadi cepet ngantuk terlalu banyak yg dipikir pengen nglepas penat sama capek ya kudu dengerin julidan orang dulu wkwk yaudahlah demi kesehatan mental seringnya ga aku dengerin karna udah capek bgt tidur aja tidur ntar subuh bangun,"['akhir', 'ini', 'jadi', 'sering', 'tidur', 'lebih', 'awal', 'dan', 'jadi', 'cepet', 'ngantuk', 'terlalu', 'banyak', 'yg', 'dipikir', 'pengen', 'nglepas', 'penat', 'sama', 'capek', 'ya', 'kudu', 'dengerin', 'julidan', 'orang', 'dulu', 'wkwk', 'yaudahlah', 'demi', 'kesehatan', 'mental', 'seringnya', 'ga', 'aku', 'dengerin', 'karna', 'udah', 'capek', 'bgt', 'tidur', 'aja', 'tidur', 'ntar', 'subuh', 'bangun']","['akhir', 'jadi', 'sering', 'tidur', 'lebih', 'awal', 'jadi', 'cepet', 'ngantuk', 'terlalu', 'banyak', 'dipikir', 'pengen', 'nglepas', 'penat', 'sama', 'capek', 'kudu', 'dengerin', 'julidan', 'orang', 'dulu', 'wkwk', 'yaudahlah', 'kesehatan', 'mental', 'seringnya', 'ga', 'aku', 'dengerin', 'karna', 'udah', 'capek', 'bgt', 'tidur', 'aja', 'tidur', 'ntar', 'subuh', 'bangun']",akhir jadi sering tidur lebih awal jadi cepet ngantuk terlalu banyak pikir ken nglepas penat sama capek kudu dengerin julidan orang dulu wkwk yaudahlah sehat mental sering ga aku dengerin karna udah capek bgt tidur aja tidur ntar subuh bangun
starolhre,@TimpalBali saranku klo ga keberatan hapus aja ignya nder dan hrus lebih mentingin kesehatan mental👍🏻,saranku klo ga keberatan hapus aja ignya nder dan hrus lebih mentingin kesehatan mental,saranku klo ga keberatan hapus aja ignya nder dan hrus lebih mentingin kesehatan mental,"['saranku', 'klo', 'ga', 'keberatan', 'hapus', 'aja', 'ignya', 'nder', 'dan', 'hrus', 'lebih', 'mentingin', 'kesehatan', 'mental']","['saranku', 'klo', 'ga', 'keberatan', 'hapus', 'aja', 'ignya', 'nder', 'hrus', 'lebih', 'mentingin', 'kesehatan', 'mental']",saran klo ga berat hapus aja ignya nder hrus lebih mentingin sehat mental
mrsjjaemin,gabagus bgt ig malam ini untuk kesehatan mental dan otak saya,gabagus bgt ig malam ini untuk kesehatan mental dan otak saya,gabagus bgt ig malam ini untuk kesehatan mental dan otak saya,"['gabagus', 'bgt', 'ig', 'malam', 'ini', 'untuk', 'kesehatan', 'mental', 'dan', 'otak', 'saya']","['gabagus', 'bgt', 'ig', 'malam', 'untuk', 'kesehatan', 'mental', 'otak']",gabagus bgt ig malam untuk sehat mental otak
friendlytenno,"@JalanArjuna @papakilooo Entahlah, tapi kalau memang kesehatan mental bisa coba minta bantuan ke psikolog.Kmrn penah lewat TL cara dapt rujukan dr puskesmas biar nggak costly",Entahlah tapi kalau memang kesehatan mental bisa coba minta bantuan ke psikolog Kmrn penah lewat TL cara dapt rujukan dr puskesmas biar nggak costly,entahlah tapi kalau memang kesehatan mental bisa coba minta bantuan ke psikolog kmrn penah lewat tl cara dapt rujukan dr puskesmas biar nggak costly,"['entahlah', 'tapi', 'kalau', 'memang', 'kesehatan', 'mental', 'bisa', 'coba', 'minta', 'bantuan', 'ke', 'psikolog', 'kmrn', 'penah', 'lewat', 'tl', 'cara', 'dapt', 'rujukan', 'dr', 'puskesmas', 'biar', 'nggak', 'costly']","['entahlah', 'kalau', 'memang', 'kesehatan', 'mental', 'coba', 'minta', 'bantuan', 'psikolog', 'kmrn', 'penah', 'lewat', 'tl', 'cara', 'dapt', 'rujukan', 'dr', 'puskesmas', 'biar', 'costly']",entah kalau memang sehat mental coba minta bantu psikolog kmrn penah lewat tl cara dapt rujuk dr puskesmas biar costly
evasilvch,"gua gatau gua sakit atau emg cuma banyak pikiran atau gmn tp ini hal baru buat gua, gua baru ngerasain ini, dgn segala tekanan yg gua alamin, gua bener2 gatau kesehatan mental gua ini emg knp2 atau emg gua cuma stress kaya biasa",gua gatau gua sakit atau emg cuma banyak pikiran atau gmn tp ini hal baru buat gua gua baru ngerasain ini dgn segala tekanan yg gua alamin gua bener gatau kesehatan mental gua ini emg knp atau emg gua cuma stress kaya biasa,gua gatau gua sakit atau emg cuma banyak pikiran atau gmn tp ini hal baru buat gua gua baru ngerasain ini dgn segala tekanan yg gua alamin gua bener gatau kesehatan mental gua ini emg knp atau emg gua cuma stress kaya biasa,"['gua', 'gatau', 'gua', 'sakit', 'atau', 'emg', 'cuma', 'banyak', 'pikiran', 'atau', 'gmn', 'tp', 'ini', 'hal', 'baru', 'buat', 'gua', 'gua', 'baru', 'ngerasain', 'ini', 'dgn', 'segala', 'tekanan', 'yg', 'gua', 'alamin', 'gua', 'bener', 'gatau', 'kesehatan', 'mental', 'gua', 'ini', 'emg', 'knp', 'atau', 'emg', 'gua', 'cuma', 'stress', 'kaya', 'biasa']","['gua', 'gatau', 'gua', 'sakit', 'emg', 'cuma', 'banyak', 'pikiran', 'gmn', 'tp', 'hal', 'baru', 'buat', 'gua', 'gua', 'baru', 'ngerasain', 'dgn', 'segala', 'tekanan', 'gua', 'alamin', 'gua', 'bener', 'gatau', 'kesehatan', 'mental', 'gua', 'emg', 'knp', 'emg', 'gua', 'cuma', 'stress', 'kaya', 'biasa']",gua gatau gua sakit emg cuma banyak pikir gmn tp hal baru buat gua gua baru ngerasain dgn segala tekan gua alamin gua bener gatau sehat mental gua emg knp emg gua cuma stress kaya biasa
sptanjl,@Riyansupyans Kesehatan mental,Kesehatan mental,kesehatan mental,"['kesehatan', 'mental']","['kesehatan', 'mental']",sehat mental
skymarkiee,"@Akumarkadoy_ mayan yaa dari harga asli tp enak sih fix pc, ga kayak ak dapet fit card kesehatan teruss dapet pc egk kena mental iya 😭",mayan yaa dari harga asli tp enak sih fix pc ga kayak ak dapet fit card kesehatan teruss dapet pc egk kena mental iya,mayan yaa dari harga asli tp enak sih fix pc ga kayak ak dapet fit card kesehatan teruss dapet pc egk kena mental iya,"['mayan', 'yaa', 'dari', 'harga', 'asli', 'tp', 'enak', 'sih', 'fix', 'pc', 'ga', 'kayak', 'ak', 'dapet', 'fit', 'card', 'kesehatan', 'teruss', 'dapet', 'pc', 'egk', 'kena', 'mental', 'iya']","['mayan', 'yaa', 'harga', 'asli', 'tp', 'enak', 'sih', 'fix', 'pc', 'ga', 'kayak', 'ak', 'dapet', 'fit', 'card', 'kesehatan', 'teruss', 'dapet', 'pc', 'egk', 'kena', 'mental', 'iya']",mayan yaa harga asli tp enak sih fix pc ga kayak ak dapet fit card sehat teruss dapet pc egk kena mental iya
sadCutieLlama,"Oke ini bakal jadi family goals gua. I mean, gua pengen bikin keluarga yang peduli sama kesehatan mental. Ada kegiatan kek alpa sama omega ini👉👈 https://t.co/lSE0ePqS9v",Oke ini bakal jadi family goals gua  mean gua pengen bikin keluarga yang peduli sama kesehatan mental Ada kegiatan kek alpa sama omega ini,oke ini bakal jadi family goals gua  mean gua pengen bikin keluarga yang peduli sama kesehatan mental ada kegiatan kek alpa sama omega ini,"['oke', 'ini', 'bakal', 'jadi', 'family', 'goals', 'gua', 'mean', 'gua', 'pengen', 'bikin', 'keluarga', 'yang', 'peduli', 'sama', 'kesehatan', 'mental', 'ada', 'kegiatan', 'kek', 'alpa', 'sama', 'omega', 'ini']","['oke', 'bakal', 'jadi', 'family', 'goals', 'gua', 'mean', 'gua', 'pengen', 'bikin', 'keluarga', 'peduli', 'sama', 'kesehatan', 'mental', 'kegiatan', 'kek', 'alpa', 'sama', 'omega']",oke bakal jadi family goals gua mean gua ken bikin keluarga peduli sama sehat mental giat kek alpa sama omega
AIL_NAF,kangen kimcil si penanggung jawab kesehatan mental 😩😩😩 https://t.co/0VBAWb6X1H,kangen kimcil si penanggung jawab kesehatan mental,kangen kimcil si penanggung jawab kesehatan mental,"['kangen', 'kimcil', 'si', 'penanggung', 'jawab', 'kesehatan', 'mental']","['kangen', 'kimcil', 'si', 'penanggung', 'jawab', 'kesehatan', 'mental']",kangen kimcil si tanggung jawab sehat mental
uafnnn,Wkwkwk skip dulu deh demi kesehatan mental dan kehidupan yg tenang,Wkwkwk skip dulu deh demi kesehatan mental dan kehidupan yg tenang,wkwkwk skip dulu deh demi kesehatan mental dan kehidupan yg tenang,"['wkwkwk', 'skip', 'dulu', 'deh', 'demi', 'kesehatan', 'mental', 'dan', 'kehidupan', 'yg', 'tenang']","['wkwkwk', 'skip', 'dulu', 'deh', 'kesehatan', 'mental', 'kehidupan', 'tenang']",wkwkwk skip dulu deh sehat mental hidup tenang
ryyaddxzz,"capek bgt sama keputusan perusahaan yg baru udah gila inimah berangkat jam enam balik setengah sembilan malem, bukannya apa-apa tapi gue cuma takut aja sama kesehatan fisik &amp; mental, tambah lagi jam tidur jg kacau.fix pengen resign ajadeh rasanya :(",capek bgt sama keputusan perusahaan yg baru udah gila inimah berangkat jam enam balik setengah sembilan malem bukannya apa apa tapi gue cuma takut aja sama kesehatan fisik amp mental tambah lagi jam tidur jg kacau fix pengen resign ajadeh rasanya,capek bgt sama keputusan perusahaan yg baru udah gila inimah berangkat jam enam balik setengah sembilan malem bukannya apa apa tapi gue cuma takut aja sama kesehatan fisik amp mental tambah lagi jam tidur jg kacau fix pengen resign ajadeh rasanya,"['capek', 'bgt', 'sama', 'keputusan', 'perusahaan', 'yg', 'baru', 'udah', 'gila', 'inimah', 'berangkat', 'jam', 'enam', 'balik', 'setengah', 'sembilan', 'malem', 'bukannya', 'apa', 'apa', 'tapi', 'gue', 'cuma', 'takut', 'aja', 'sama', 'kesehatan', 'fisik', 'amp', 'mental', 'tambah', 'lagi', 'jam', 'tidur', 'jg', 'kacau', 'fix', 'pengen', 'resign', 'ajadeh', 'rasanya']","['capek', 'bgt', 'sama', 'keputusan', 'perusahaan', 'baru', 'udah', 'gila', 'inimah', 'berangkat', 'jam', 'enam', 'balik', 'setengah', 'sembilan', 'malem', 'bukannya', 'apa', 'gue', 'cuma', 'takut', 'aja', 'sama', 'kesehatan', 'fisik', 'amp', 'mental', 'tambah', 'jam', 'tidur', 'jg', 'kacau', 'fix', 'pengen', 'resign', 'ajadeh', 'rasanya']",capek bgt sama putus usaha baru udah gila inimah berangkat jam enam balik tengah sembilan malem bukan apa gue cuma takut aja sama sehat fisik amp mental tambah jam tidur jg kacau fix ken resign ajadeh rasa
diinnndun,@Riyansupyans Demi kesehatan mental :'),Demi kesehatan mental,demi kesehatan mental,"['demi', 'kesehatan', 'mental']","['kesehatan', 'mental']",sehat mental
imxeaj,@otokemalhae rest demi kesehatan mental. dan duit ga sih? wkwk,rest demi kesehatan mental dan duit ga sih wkwk,rest demi kesehatan mental dan duit ga sih wkwk,"['rest', 'demi', 'kesehatan', 'mental', 'dan', 'duit', 'ga', 'sih', 'wkwk']","['rest', 'kesehatan', 'mental', 'duit', 'ga', 'sih', 'wkwk']",rest sehat mental duit ga sih wkwk
kompascom,"Menurut manajernya, Fahmi, Ayu Aulia memang pernah didiagnosis mengalami masalah kesehatan mental. https://t.co/o7UFKxm22J",Menurut manajernya Fahmi Ayu Aulia memang pernah didiagnosis mengalami masalah kesehatan mental,menurut manajernya fahmi ayu aulia memang pernah didiagnosis mengalami masalah kesehatan mental,"['menurut', 'manajernya', 'fahmi', 'ayu', 'aulia', 'memang', 'pernah', 'didiagnosis', 'mengalami', 'masalah', 'kesehatan', 'mental']","['manajernya', 'fahmi', 'ayu', 'aulia', 'memang', 'pernah', 'didiagnosis', 'mengalami', 'masalah', 'kesehatan', 'mental']",manajer fahmi ayu aulia memang pernah diagnosis alami masalah sehat mental
atonemment,🆘🆘🆘 tolong ni kenapa Seokjin ngepost dua hari berturut-turut ga baik buat hati dan kesehatan mental gue. https://t.co/10SIDXMSsl,tolong ni kenapa Seokjin ngepost dua hari berturut turut ga baik buat hati dan kesehatan mental gue,tolong ni kenapa seokjin ngepost dua hari berturut turut ga baik buat hati dan kesehatan mental gue,"['tolong', 'ni', 'kenapa', 'seokjin', 'ngepost', 'dua', 'hari', 'berturut', 'turut', 'ga', 'baik', 'buat', 'hati', 'dan', 'kesehatan', 'mental', 'gue']","['ni', 'seokjin', 'ngepost', 'hari', 'berturut', 'turut', 'ga', 'baik', 'buat', 'hati', 'kesehatan', 'mental', 'gue']",ni seokjin ngepost hari turut turut ga baik buat hati sehat mental gue
worksfess,"Semoga secepatnya kita bisa dapat work! yang lebih baik untuk finansial dan kesehatan mental, dan terutama yang berkah.Aamiin https://t.co/Y6FfbU9HRp",Semoga secepatnya kita bisa dapat work yang lebih baik untuk finansial dan kesehatan mental dan terutama yang berkah Aamiin,semoga secepatnya kita bisa dapat work yang lebih baik untuk finansial dan kesehatan mental dan terutama yang berkah aamiin,"['semoga', 'secepatnya', 'kita', 'bisa', 'dapat', 'work', 'yang', 'lebih', 'baik', 'untuk', 'finansial', 'dan', 'kesehatan', 'mental', 'dan', 'terutama', 'yang', 'berkah', 'aamiin']","['semoga', 'secepatnya', 'bisa', 'work', 'lebih', 'baik', 'finansial', 'kesehatan', 'mental', 'terutama', 'berkah', 'aamiin']",moga cepat bisa work lebih baik finansial sehat mental utama berkah aamiin
ziam_mendes,Tentang kesehatan mental masing-masing. Alias saling sambat tentang hidup. Seru dah https://t.co/ZgHBbqVqPY,Tentang kesehatan mental masing masing Alias saling sambat tentang hidup Seru dah,tentang kesehatan mental masing masing alias saling sambat tentang hidup seru dah,"['tentang', 'kesehatan', 'mental', 'masing', 'masing', 'alias', 'saling', 'sambat', 'tentang', 'hidup', 'seru', 'dah']","['kesehatan', 'mental', 'masing', 'masing', 'alias', 'saling', 'sambat', 'hidup', 'seru', 'dah']",sehat mental masing masing alias saling sambat hidup seru dah
thelifeofacelll,"oke mulai bsk gue pastiin gue harus udah bilang klo gue mundur aja, bnrbnr udah gbisa lanjut kedepannya, ya balik lg bahwa gue lebih syg diri gue sendiri dan kesehatan mental gue. Tugas gue banyak gausah bkin tambah stress, toxic bgt.",oke mulai bsk gue pastiin gue harus udah bilang klo gue mundur aja bnrbnr udah gbisa lanjut kedepannya ya balik lg bahwa gue lebih syg diri gue sendiri dan kesehatan mental gue Tugas gue banyak gausah bkin tambah stress toxic bgt,oke mulai bsk gue pastiin gue harus udah bilang klo gue mundur aja bnrbnr udah gbisa lanjut kedepannya ya balik lg bahwa gue lebih syg diri gue sendiri dan kesehatan mental gue tugas gue banyak gausah bkin tambah stress toxic bgt,"['oke', 'mulai', 'bsk', 'gue', 'pastiin', 'gue', 'harus', 'udah', 'bilang', 'klo', 'gue', 'mundur', 'aja', 'bnrbnr', 'udah', 'gbisa', 'lanjut', 'kedepannya', 'ya', 'balik', 'lg', 'bahwa', 'gue', 'lebih', 'syg', 'diri', 'gue', 'sendiri', 'dan', 'kesehatan', 'mental', 'gue', 'tugas', 'gue', 'banyak', 'gausah', 'bkin', 'tambah', 'stress', 'toxic', 'bgt']","['oke', 'mulai', 'bsk', 'gue', 'pastiin', 'gue', 'udah', 'bilang', 'klo', 'gue', 'mundur', 'aja', 'bnrbnr', 'udah', 'gbisa', 'lanjut', 'kedepannya', 'balik', 'lg', 'gue', 'lebih', 'syg', 'diri', 'gue', 'sendiri', 'kesehatan', 'mental', 'gue', 'tugas', 'gue', 'banyak', 'gausah', 'bkin', 'tambah', 'stress', 'toxic', 'bgt']",oke mulai bsk gue pastiin gue udah bilang klo gue mundur aja bnrbnr udah gbisa lanjut depan balik lg gue lebih syg diri gue sendiri sehat mental gue tugas gue banyak gausah bkin tambah stress toxic bgt
babywolvrine,"@full5un__ Hallo my sunshine~ semangat terus ya sayang, baik-baik kamu disana, jaga kesehatan mental sama fisik kamu. Semoga dengan adanya OST ini nama kamu semakin dikenal dunia, bakatmu semakin ter-asah, dan next time kamu bisa jadi Actor Haechan !!! Amiinnn 🤗#HaechanFirstOST #HAECHAN",Hallo my sunshine semangat terus ya sayang baik baik kamu disana jaga kesehatan mental sama fisik kamu Semoga dengan adanya OST ini nama kamu semakin dikenal dunia bakatmu semakin ter asah dan next time kamu bisa jadi Actor Haechan Amiinnn HaechanFirstOST HAECHAN,hallo my sunshine semangat terus ya sayang baik baik kamu disana jaga kesehatan mental sama fisik kamu semoga dengan adanya ost ini nama kamu semakin dikenal dunia bakatmu semakin ter asah dan next time kamu bisa jadi actor haechan amiinnn haechanfirstost haechan,"['hallo', 'my', 'sunshine', 'semangat', 'terus', 'ya', 'sayang', 'baik', 'baik', 'kamu', 'disana', 'jaga', 'kesehatan', 'mental', 'sama', 'fisik', 'kamu', 'semoga', 'dengan', 'adanya', 'ost', 'ini', 'nama', 'kamu', 'semakin', 'dikenal', 'dunia', 'bakatmu', 'semakin', 'ter', 'asah', 'dan', 'next', 'time', 'kamu', 'bisa', 'jadi', 'actor', 'haechan', 'amiinnn', 'haechanfirstost', 'haechan']","['hallo', 'my', 'sunshine', 'semangat', 'terus', 'sayang', 'baik', 'baik', 'kamu', 'disana', 'jaga', 'kesehatan', 'mental', 'sama', 'fisik', 'kamu', 'semoga', 'adanya', 'ost', 'nama', 'kamu', 'semakin', 'dikenal', 'dunia', 'bakatmu', 'semakin', 'ter', 'asah', 'next', 'time', 'kamu', 'jadi', 'actor', 'haechan', 'amiinnn', 'haechanfirstost', 'haechan']",hallo my sunshine semangat terus sayang baik baik kamu sana jaga sehat mental sama fisik kamu moga ada ost nama kamu makin kenal dunia bakat makin ter asah next time kamu jadi actor haechan amiinnn haechanfirstost haechan
notyourbaeee27,"@1485EXOL61 btul, memang paling utama tu jaga kesehatan mental, jauh2 dari orang kek gitu 😌👍",btul memang paling utama tu jaga kesehatan mental jauh dari orang kek gitu,btul memang paling utama tu jaga kesehatan mental jauh dari orang kek gitu,"['btul', 'memang', 'paling', 'utama', 'tu', 'jaga', 'kesehatan', 'mental', 'jauh', 'dari', 'orang', 'kek', 'gitu']","['btul', 'memang', 'paling', 'utama', 'tu', 'jaga', 'kesehatan', 'mental', 'jauh', 'orang', 'kek', 'gitu']",btul memang paling utama tu jaga sehat mental jauh orang kek gitu
ekrutofficial,"Mungkin kamu pernah mengalami burnout karena pekerjaan atau masalah lain yang membuatmu merasa perlu memeriksakan kesehatan mentalmu😔Nah, berikut beberapa ulasan tentang tes kesehatan mental mulai dari cara tesnya hingga kisaran harganya~https://t.co/SbCDSlB1D1",Mungkin kamu pernah mengalami burnout karena pekerjaan atau masalah lain yang membuatmu merasa perlu memeriksakan kesehatan mentalmu Nah berikut beberapa ulasan tentang tes kesehatan mental mulai dari cara tesnya hingga kisaran harganya,mungkin kamu pernah mengalami burnout karena pekerjaan atau masalah lain yang membuatmu merasa perlu memeriksakan kesehatan mentalmu nah berikut beberapa ulasan tentang tes kesehatan mental mulai dari cara tesnya hingga kisaran harganya,"['mungkin', 'kamu', 'pernah', 'mengalami', 'burnout', 'karena', 'pekerjaan', 'atau', 'masalah', 'lain', 'yang', 'membuatmu', 'merasa', 'perlu', 'memeriksakan', 'kesehatan', 'mentalmu', 'nah', 'berikut', 'beberapa', 'ulasan', 'tentang', 'tes', 'kesehatan', 'mental', 'mulai', 'dari', 'cara', 'tesnya', 'hingga', 'kisaran', 'harganya']","['mungkin', 'kamu', 'pernah', 'mengalami', 'burnout', 'pekerjaan', 'masalah', 'yang', 'membuatmu', 'merasa', 'perlu', 'memeriksakan', 'kesehatan', 'mentalmu', 'nah', 'berikut', 'beberapa', 'ulasan', 'tes', 'kesehatan', 'mental', 'mulai', 'cara', 'tesnya', 'hingga', 'kisaran', 'harganya']",mungkin kamu pernah alami burnout kerja masalah yang buat rasa perlu periksa sehat mental nah ikut beberapa ulas tes sehat mental mulai cara tes hingga kisar harga
jamedudboy,"Kesehatan mental juga makin ke jaga, ternyata gaperlu ke dokter atau apapun itu. Yaa walaupun tiap beberapa minggu sekali harus beli obat buat tenangin pikiran.",Kesehatan mental juga makin ke jaga ternyata gaperlu ke dokter atau apapun itu Yaa walaupun tiap beberapa minggu sekali harus beli obat buat tenangin pikiran,kesehatan mental juga makin ke jaga ternyata gaperlu ke dokter atau apapun itu yaa walaupun tiap beberapa minggu sekali harus beli obat buat tenangin pikiran,"['kesehatan', 'mental', 'juga', 'makin', 'ke', 'jaga', 'ternyata', 'gaperlu', 'ke', 'dokter', 'atau', 'apapun', 'itu', 'yaa', 'walaupun', 'tiap', 'beberapa', 'minggu', 'sekali', 'harus', 'beli', 'obat', 'buat', 'tenangin', 'pikiran']","['kesehatan', 'mental', 'makin', 'jaga', 'ternyata', 'gaperlu', 'dokter', 'apapun', 'yaa', 'walaupun', 'tiap', 'beberapa', 'minggu', 'sekali', 'beli', 'obat', 'buat', 'tenangin', 'pikiran']",sehat mental makin jaga nyata gaperlu dokter apa yaa walaupun tiap beberapa minggu sekali beli obat buat tenangin pikir
langit7id,Biar tidak salah kaprah tentang self-healinghttps://t.co/dyv6J5V08W,Biar tidak salah kaprah tentang self,biar tidak salah kaprah tentang self,"['biar', 'tidak', 'salah', 'kaprah', 'tentang', 'self']","['biar', 'salah', 'kaprah', 'self']",biar salah kaprah self
sylvana_sella,gangguan kesehatan mental,gangguan kesehatan mental,gangguan kesehatan mental,"['gangguan', 'kesehatan', 'mental']","['gangguan', 'kesehatan', 'mental']",ganggu sehat mental
fennywn,Sabarrr bgt.. ga lama lagi kok. (((pentingkan kesehatan mental))),Sabarrr bgt ga lama lagi kok pentingkan kesehatan mental,sabarrr bgt ga lama lagi kok pentingkan kesehatan mental,"['sabarrr', 'bgt', 'ga', 'lama', 'lagi', 'kok', 'pentingkan', 'kesehatan', 'mental']","['sabarrr', 'bgt', 'ga', 'lama', 'kok', 'pentingkan', 'kesehatan', 'mental']",sabarrr bgt ga lama kok penting sehat mental
alyaalyong,pentingnya menjaga kesehatan mental,pentingnya menjaga kesehatan mental,pentingnya menjaga kesehatan mental,"['pentingnya', 'menjaga', 'kesehatan', 'mental']","['pentingnya', 'menjaga', 'kesehatan', 'mental']",penting jaga sehat mental
anggitaa_5,"Dari sini gua belajar sih, bahagia itu diri kita sendiri yg tentuin dan kesehatan mental kita itu PERLU banget di jaga.",Dari sini gua belajar sih bahagia itu diri kita sendiri yg tentuin dan kesehatan mental kita itu PERLU banget di jaga,dari sini gua belajar sih bahagia itu diri kita sendiri yg tentuin dan kesehatan mental kita itu perlu banget di jaga,"['dari', 'sini', 'gua', 'belajar', 'sih', 'bahagia', 'itu', 'diri', 'kita', 'sendiri', 'yg', 'tentuin', 'dan', 'kesehatan', 'mental', 'kita', 'itu', 'perlu', 'banget', 'di', 'jaga']","['sini', 'gua', 'belajar', 'sih', 'bahagia', 'diri', 'sendiri', 'tentuin', 'kesehatan', 'mental', 'itu', 'perlu', 'banget', 'jaga']",sini gua ajar sih bahagia diri sendiri tentuin sehat mental itu perlu banget jaga
NoonaaNaanaa,"@afrkml kalau statement pertama, agaknya aku faham, karena pernah baca artikel yg menyebutkan bahwa kecemasan berlebih bisa menurunkan sistem kekebalan tubuh, karena berkaitan dengan kesehatan mental, makanya diharapkan kita bisa jaga fikiran agar tetap happy..gitu ners",kalau statement pertama agaknya aku faham karena pernah baca artikel yg menyebutkan bahwa kecemasan berlebih bisa menurunkan sistem kekebalan tubuh karena berkaitan dengan kesehatan mental makanya diharapkan kita bisa jaga fikiran agar tetap happy gitu ners,kalau statement pertama agaknya aku faham karena pernah baca artikel yg menyebutkan bahwa kecemasan berlebih bisa menurunkan sistem kekebalan tubuh karena berkaitan dengan kesehatan mental makanya diharapkan kita bisa jaga fikiran agar tetap happy gitu ners,"['kalau', 'statement', 'pertama', 'agaknya', 'aku', 'faham', 'karena', 'pernah', 'baca', 'artikel', 'yg', 'menyebutkan', 'bahwa', 'kecemasan', 'berlebih', 'bisa', 'menurunkan', 'sistem', 'kekebalan', 'tubuh', 'karena', 'berkaitan', 'dengan', 'kesehatan', 'mental', 'makanya', 'diharapkan', 'kita', 'bisa', 'jaga', 'fikiran', 'agar', 'tetap', 'happy', 'gitu', 'ners']","['kalau', 'statement', 'pertama', 'agaknya', 'aku', 'faham', 'pernah', 'baca', 'artikel', 'menyebutkan', 'kecemasan', 'berlebih', 'menurunkan', 'sistem', 'kekebalan', 'tubuh', 'berkaitan', 'kesehatan', 'mental', 'makanya', 'diharapkan', 'bisa', 'jaga', 'fikiran', 'tetap', 'happy', 'gitu', 'ners']",kalau statement pertama agak aku faham pernah baca artikel sebut cemas lebih turun sistem kebal tubuh kait sehat mental makanya harap bisa jaga fikiran tetap happy gitu ners
linkaja,"Udah saatnya untuk jaga dan peduli dengan kesehatan mental nih, Sobat LinkAja! Yuk, Pesan layanan konsultasi kesehatan mental lebih mudah via LinkAja! Kamu juga bisa dapet Cashback Rp10.000 lho! *S&amp;K BerlakuPeDe #Apa2BisaInfo lengkaphttps://t.co/G32oevLno4 https://t.co/7dYXTReZyF",Udah saatnya untuk jaga dan peduli dengan kesehatan mental nih Sobat LinkAja Yuk Pesan layanan konsultasi kesehatan mental lebih mudah via LinkAja Kamu juga bisa dapet Cashback Rp  lho  amp  BerlakuPeDe ApaBisaInfo,udah saatnya untuk jaga dan peduli dengan kesehatan mental nih sobat linkaja yuk pesan layanan konsultasi kesehatan mental lebih mudah via linkaja kamu juga bisa dapet cashback rp  lho  amp  berlakupede apabisainfo,"['udah', 'saatnya', 'untuk', 'jaga', 'dan', 'peduli', 'dengan', 'kesehatan', 'mental', 'nih', 'sobat', 'linkaja', 'yuk', 'pesan', 'layanan', 'konsultasi', 'kesehatan', 'mental', 'lebih', 'mudah', 'via', 'linkaja', 'kamu', 'juga', 'bisa', 'dapet', 'cashback', 'rp', 'lho', 'amp', 'berlakupede', 'apabisainfo']","['udah', 'saatnya', 'jaga', 'peduli', 'kesehatan', 'mental', 'nih', 'sobat', 'linkaja', 'yuk', 'pesan', 'layanan', 'konsultasi', 'kesehatan', 'mental', 'lebih', 'mudah', 'via', 'linkaja', 'kamu', 'bisa', 'dapet', 'cashback', 'rp', 'lho', 'amp', 'berlakupede', 'apabisainfo']",udah saat jaga peduli sehat mental nih sobat linkaja yuk pesan layan konsultasi sehat mental lebih mudah via linkaja kamu bisa dapet cashback rp lho amp berlakupede apabisainfo
