mediaindonesia,gaya workcation dorong bagai usaha terap bijak kerja lebih fleksibel tak harus karyawan datang kantor kerja laku mana asal tugas tugas rampung,Positif
wjsdbwl_,sehat mental ofc gue makin dewasa makin gila anjir wkwkwk untung gue punya pegang agama dah,Positif
AzuraSilaen16,sehat mental lebih utama,Positif
saseukey,sehat fisik mental,Positif
marlinadevi09,hyper tuh hrsnya diobatin nder bkn mlh maenin psikis kmu gt blg enggak dg tnpa kmu tau mgkn udh prnh sm cewe bo bgs kl km mas pnya prinsip dn emg tahan prinsip dn lepasin cowo demi sehat mental masing khsusnya kamu,Positif
vqvrse,mental stabil support ortu sehat purpose of life,Negatif
doyjaefvngrll,banyak mampu wawas luas mental stabil sehat tenang hidup,Positif
beesvivio,gak perlu ambis tinggi benerin sehat mental dulu aja lah wis mending banget kui,Positif
seaiskim,sehat mental teman hidup,Positif
wonderfulchanie,sehat mental dukung keluarga cowok kipop ku punya duplikat,Positif
filadelms,infoin layan sehat mental onglen gitu kerja fulltime gaada waktu buat pergi lg banyak koronceu,Positif
mantepgasie,orang semangat mental sehat tenang pikir poko sehat,Positif
luwakkk_15,support system waktu tidur atur sehat mental bagus amp berani,Positif
txtdariuke,kak kalo emg ga nyaman mending resign sehat mental bossnya anjing bgt bgts,Positif
chryxeum,fokus nenen sehat mental,Positif
sunoodumpIing,sehat mental sm fisik,Positif
evdogawa,mental stabil sehat space buat diri sendiri,Positif
encyclopedians,tempat kerja nyaman mental sehat impi banyak orang walaupun gaji nya ga sbgtu besar asal cukup buat butuh gua tahan lama butuh,Positif
trejokuselusin,inti pikirin mateng aja buat depan buat mental lu jg met tp jangan sampe pikir terlalu gitu gabaik buat sehat,Positif
aboutdonghwa,baik tidur gak sih sehat mental,Positif
tiredmeow_,gak mas mba nya gausah lanjut kerja situ jt terlalu kecil buat hilang diri sehat pikir kasi mas mba nya kalo soal lemah kuat mental gbs disamaratain sih mas mba nya udah usaha jg,Negatif
Sucimayasari_,sehat mental lebih segala orang hanya tertawa orang lemah tidak pandai bela diri,Positif
MahasiswaUMS,umsfess jaga sehat yaa sehat fisik mental kamu lebih harga love and sleepwell,Positif
mhdnaulndva,sehat mental penting,Positif
trejomaknae,baik sehat mental,Positif
lemonendrugs,apa bentuk bullying nya jangan pernah mau maklum nya kamu harga sayang diri kamu sehat mental mu,Positif
amlgstn,akhir jadi sering tidur lebih awal jadi cepet ngantuk terlalu banyak pikir ken nglepas penat sama capek kudu dengerin julidan orang dulu wkwk yaudahlah sehat mental sering ga aku dengerin karna udah capek bgt tidur aja tidur ntar subuh bangun,Negatif
starolhre,saran klo ga berat hapus aja ignya nder hrus lebih mentingin sehat mental,Positif
mrsjjaemin,gabagus bgt ig malam untuk sehat mental otak,Positif
friendlytenno,entah kalau memang sehat mental coba minta bantu psikolog kmrn penah lewat tl cara dapt rujuk dr puskesmas biar costly,Positif
evasilvch,gua gatau gua sakit emg cuma banyak pikir gmn tp hal baru buat gua gua baru ngerasain dgn segala tekan gua alamin gua bener gatau sehat mental gua emg knp emg gua cuma stress kaya biasa,Positif
sptanjl,sehat mental,Positif
skymarkiee,mayan yaa harga asli tp enak sih fix pc ga kayak ak dapet fit card sehat teruss dapet pc egk kena mental iya,Positif
sadCutieLlama,oke bakal jadi family goals gua mean gua ken bikin keluarga peduli sama sehat mental giat kek alpa sama omega,Positif
AIL_NAF,kangen kimcil si tanggung jawab sehat mental,Positif
uafnnn,wkwkwk skip dulu deh sehat mental hidup tenang,Positif
ryyaddxzz,capek bgt sama putus usaha baru udah gila inimah berangkat jam enam balik tengah sembilan malem bukan apa gue cuma takut aja sama sehat fisik amp mental tambah jam tidur jg kacau fix ken resign ajadeh rasa,Negatif
diinnndun,sehat mental,Positif
imxeaj,rest sehat mental duit ga sih wkwk,Positif
kompascom,manajer fahmi ayu aulia memang pernah diagnosis alami masalah sehat mental,Positif
atonemment,ni seokjin ngepost hari turut turut ga baik buat hati sehat mental gue,Positif
worksfess,moga cepat bisa work lebih baik finansial sehat mental utama berkah aamiin,Positif
ziam_mendes,sehat mental masing masing alias saling sambat hidup seru dah,Positif
thelifeofacelll,oke mulai bsk gue pastiin gue udah bilang klo gue mundur aja bnrbnr udah gbisa lanjut depan balik lg gue lebih syg diri gue sendiri sehat mental gue tugas gue banyak gausah bkin tambah stress toxic bgt,Positif
babywolvrine,hallo my sunshine semangat terus sayang baik baik kamu sana jaga sehat mental sama fisik kamu moga ada ost nama kamu makin kenal dunia bakat makin ter asah next time kamu jadi actor haechan amiinnn haechanfirstost haechan,Positif
notyourbaeee27,btul memang paling utama tu jaga sehat mental jauh orang kek gitu,Positif
ekrutofficial,mungkin kamu pernah alami burnout kerja masalah yang buat rasa perlu periksa sehat mental nah ikut beberapa ulas tes sehat mental mulai cara tes hingga kisar harga,Positif
jamedudboy,sehat mental makin jaga nyata gaperlu dokter apa yaa walaupun tiap beberapa minggu sekali beli obat buat tenangin pikir,Positif
langit7id,biar salah kaprah self,Netral
sylvana_sella,ganggu sehat mental,Positif
fennywn,sabarrr bgt ga lama kok penting sehat mental,Positif
alyaalyong,penting jaga sehat mental,Positif
anggitaa_5,sini gua ajar sih bahagia diri sendiri tentuin sehat mental itu perlu banget jaga,Positif
NoonaaNaanaa,kalau statement pertama agak aku faham pernah baca artikel sebut cemas lebih turun sistem kebal tubuh kait sehat mental makanya harap bisa jaga fikiran tetap happy gitu ners,Positif
linkaja,udah saat jaga peduli sehat mental nih sobat linkaja yuk pesan layan konsultasi sehat mental lebih mudah via linkaja kamu bisa dapet cashback rp lho amp berlakupede apabisainfo,Positif
Minhyung02Lee,awal thread doa sesuai agama percaya masing masing aamiinn dengan ini moga beri waras sehat mental fisik maupun batin kuat oleng bestie to,Positif
Dickneyplus,kata si angkat isu sehat mental bipolar banyak ban ban bilang terlalu lebay sama orang idap bipolar sendiri,Positif
pegachoux,anjir woy fancam deja vu tuh ga baik sehat mental,Positif
LALAPhases,sehat mental no,Positif
mbaakhalu,sehat mental tiap orang beda beda bestie,Positif
mbaakhalu,cowo usak sehat mental cewe gabakal bahagia,Positif
mbaakhalu,cowo usak sehat mental cewe gapantes buat bahagia,Positif
Alvans407,aku ken banget punya pacar baru jadi pilih utama bentuk nilai tidak bisa akses masyarakat indonesia khusus bidang sehat mental health ku tak mampu tahan sama nama trust issues lebih enteng jodoh cape,Positif
the_geotimes,penting sehat mental remaja indonesia,Positif
Febrillanna,nonton match juve full live gak livescore masih mampu break ngomong kasar per twit bukti sehat mental saya masih prima prima betul,Positif
miloffchiki,remaja sakit mental analis sehat mental remaja,Negatif
babytae68,emang baik cerai aja sehat mental dan ggvk capek banget sama tingkah,Positif
Charslitaaa,ngulang nonton layang putus tuh gak nyangka orang psikolog notabene jaga sehat mental malah jadi usak mental,Positif
rianaputri2947,perlu mikirin ntar capek tubuh drop ntar banyak pikir langsung sehat mental kena aku ken kasihan enggak di maklum capek jadi aku aku sadar kalau aku ngerepotin usah diomongin aku sadar,Negatif
chargemeh,duit memang penting sehat mental lebih oenting,Positif
MelyyYunia,sehat mental penting ga kamu penting banget kak,Positif
userxx83610026,lupa mu suatu harus bukan suatu ingin sehat fisik mental,Positif
rutorichh,cobaaaaaaa pkirin sehat mental gueeeee mkstnya apaaaaa ketekannn allah,Positif
detikcom,ayu aulia milik ganggu sehat mental itu buat laku coba bunuh diri,Positif
tilgogreen,wkwk aku orang sehat kalo denger pake kata mental gimanaaaa gt rasa haha,Positif
Kirby_Ar,banyak banget masih nganggep mental health penting mereka nggak tahu mental health sama penting sehat fisik kalau udah kena dampak lebih bahaya ketimbang sakit fisik,Positif
skuzzky5,beneran mark lee remeh sehat mental ya tiap update banyak memakn korban jiwa,Positif
ablebleia,watashi bangga hari login gemshon sehat mental watashi,Netral
harkeswaundip,open recruitment harkeswa ohalo mental troopers kabar baik nih buat kamu lagi suka ulik sehat jiwa concern sama mental health yuk jadi bagi kampanye harkeswa akan ingat hari sehat jiwa tahun harkeswa,Positif
crushonyou99_,masalah sehat uang mental jiwa hati overthinking patah hati anxiety pokoknyaaaa gilaaaaa bener ngerasain semua satu tahun,Netral
gulindru,mungkin saat periksa sehat mental,Positif
mhcheeks,mark lee makin aktif makin gak aman utk sehat mental markf,Positif
sitirstwt_,waktu istirahat segala macam aktivitas ancam sehat mental,Positif
Afianinana96,no worth it sihh tipes lhoo kamu libur x bulan semangat nder insyaallah yang lebih baik sehat mental lebih penting,Positif
shelinsyan,ngancani kamu jogo stan ga banding ambek sehat mental ambek fisik ayo dibukak pikirane lek perkoro utang masio wes putus kudu de seng bayar seng teges,Negatif
upnormalgang,bener gak baik untuk sehat mental bahkan secreto aku buat tahun lalu sampe sekarang tetep pikir,Positif
nyoomnyom,mau pindah akun gimana tp klo lg rasa overwhelmed sama twt gkpapa jg sih klo mau rest dulu sehat mental paling penting,Positif
bolabolu14,iya datengin aja turut sendiri tanpa gejala sehat mental prioritas jadi datengin aja biar depan mental jaga,Positif
aedfupi,mental health rupa penting perlu perhati layak sehat fisik kondisi sehat mental saling pengaruh sehat fisik walaupun banyak belum sadar betapa penting sehat mental,Positif
archerixx_,semangat kakkk moga selalu lancar selalu beri sehat fisik mental batin jiwa pikir biar ngerjainnya lancar,Positif
luxlightz,sehat mental nder,Positif
collegemenfess,cm guys kalo stres masuk sehat mental jiwa yaa,Positif
ibaymaxxx,jangan galau fren gabaik buat sehat mental,Positif
detikhot,ayu aulia milik ganggu sehat mental itu buat laku coba bunuh diri,Positif
aburisalmonn,buat sehat mental hari iya,Positif
bakmiejawaaw,lebih hindar aja sii sehat mental diri sendiri utama,Positif
LinaituAlina,bener sehat mental paling penting traveloka warga jul,Positif
cindymauliddna,kalo bilang baperan woi lah manusia biasa loh hati its oke sekali kali kalo kali kali gue yakin siapa ga ada sanggup tahan duit di cari sehat mental jauh lebih penting,Positif
zhrfhrnis,enough sehat mental,Negatif
hujanotrain,ga deh mental ama sehat lebih utama,Positif
SalamchatID,bagi kita gak hidup kopi tanpa kopi rasa lemes gak semangat aja gitu bikin semangat nyata kopi manfaat banget utk sehat mental lho,Positif
WartaIslam,studi pasien covid alami masalah sehat mental lawan virus,Positif
gksukastyrofoam,hmmm bingung mau stop sini lanjut aja sehat mental penting,Positif
sethamadora,cari kerja sesuai sama skill nder ntar kalo dah nemu ambil aja kerja ini lepas aja sehat mental penting nder takut sakit perlu pertimbangin aja nder apa yang hadapin semangat,Negatif
hongsaniei,gue super capek bgt sama sosmed mau balik rest gue mau hiatus perkpop an masih bakal nyempetin buat vote bantu streaming buat atz saat mau rest dulu sehat mental so sorry moots,Positif
kazuyoswitch,lagi ndak kasi diri sendiri nder kasta ngorbanin nyaman sama sehat mental diri sendiri,Positif
FadilaRizky13,peperangan sehat mental bnr gk,Positif
genaugenug,capek bgt abis bub in moots acc belah but gpp sehat mental,Netral
airfanfauzi,cek sehat mental curhat psikolog bagus benar,Positif
AmpasKopi06,gampang sepele sehat mental orang lah cari tahu itu ganggu mental mereka gak paham masa depan orang taruh hilang sehat mental dar kecil,Positif
aicaredotId,burnout rupa kondisi lelah emosional fisik pikir kerja kondisi sering kali lambat sadar dampak sehat mental dari yuk cari tahu bagaimana cara hindar burnout,Positif
liiligf,tlg lahhh pikirin sehat mental gw ssama cinta hoodie,Positif
magdaleneid,meski eco anxiety hal personal perlu sadar ubah iklim masalah struktural sistemik anggap isu bisa atas aksi individu kamu salah diri sendiri ubah iklim makin buruk,Negatif
hyxdrangeae,tida baik sehat mental aku ndi,Positif
hyxdrangeae,sehat mental kejiawaan kak,Positif
nmixxcoming,sehat mental lebih baik jangan deh buka twitter khusus fans nmixx aja,Positif
menunggu_godot,masalah sehat mental gak selese lama masalah ekonomi politik gak selese bikin hype ngedukung kriminal narsis salah besar mesti keluar kecuali kecuali humanis,Positif
jaydiristui,penting buat atlet ganggu mental sehat mental performa optimaljika lihat spektrum sehat mental atas performance psychology peran dalam dorong atlet bisa beri performa optimal,Positif
alaifyou,resign aja nder waktu aku pernah mikir cuma sehat mental lebih penting kalo lingkung dah toxic si asli,Positif
rumiytn,sehat mental penting banget,Positif
endollll,id punya sehat mental stabil uang banyak,Positif
lolliluvss,sehat mental emg paling utama sih,Positif
Maisalinaa,kadang telah suka lebih nguatin diri sendiri karna support system pada sehat mental gw sendiri kayak loh banyak udah laluin masalah kayak loh mereka bisa tanpa keluh loh bisaa semangat,Positif
endah_920,resign titik sehat mental lebih penting usaha cari kerja waiter waitress resto aja gaji jt an nder semangat,Positif
BogordailyN,ikut kelas tari nyata baik sehat mental diri,Positif
vverrrieel,kak mungkin kurang kemaren enggak gapapa sehat mental lebih penting nanti gesrek sama acelnya tahan lebih bulan,Positif
ephemeralvirtu,banget saja jangan pernah korban sehat mental kamu senang pasang,Positif
msciaub,news of medical education hello mscia ers bahas kena bipolar disorder salah satu topik sehat mental tidak kalah tarik bahas ocd itu ocd ocd obsessive compulsive disorder jenis ganggu mental kronis,Positif
ZMFYMEID,tahu kamu nyanyi beri dampak positif sehat fisik mental dapat tingkat hidup sosial bukti ilmiah bahkan guna beberapa terapi sehat baca lengkap,Positif
journal_unair,insan jurnal psikologi sehat mental present the paper on resiliensi remaja tunadaksa alami bullying via,Positif
achmad_farikhin,tenang ibu tenangsebenarnya semua sulit tombol exit upa resign sehat mental jauh lebih mahal sehat keuanganmental baik mampu bawa uang baik uang baik tentu bawa mental baik,Positif
spireamochi_,aku lg ajar buat ga terlalu tuntut ortuku ngerti sehat mental ku mreka blm paham aku gamau bebanin mreka,Positif
bbibsiart,na kyknya hari lebih baik ga on fa sehat mental,Positif
ko_piiko,banyak bilang nih sikap kayak bocil serius ga langsung perlahan memang sangat baik buat sehat mental wkwk,Positif
GeraldVampire,willy iya bener bang soal selingkuh hanya sakit pasang tp anak putus paling tepat buang tukang selingkuh sehat mental anak,Positif
shortmacchiato,id punya sehat mental baik self control baik lebih bonus harta titip,Positif
amiruddinmuslim,alas apa sehat mental atas segala,Positif
indozonemedia,orang candu cinta biasa rasa hilang minat hal lain biasa nikmat kamu masuk orang candu cinta cek sini nali tanda tanda,Positif
HMFPsikologiUMB,dari badan kewirausahaan himpun mahasiswa fakultas psikologi universitas mercu buana periode ada lomba desain tema psikologi sehat mental,Positif
ernaindahkurnia,bukan mau lihat butuh perhati no just about mental health kamu gak sembuhin beli obat no sehat mental jauh lebih penting untuk please hati pikir tenang kamu kuat,Positif
ohhhhuarenana,alah alah liat tweet dek ditta baik sehat mental,Positif
bapakslamets,nilai memang sulittapi sehat mental nomer,Negatif
021brille,twitter platform paling berisik sehat mental but also being the reason mental orang hancur,Positif
ikaoktvn1,ngga pernah gw dapetin emang bener sehat mental penting banget gw gak pernah dapetin sehat mental itu ketika sedang rumah,Positif
apayagktw,kerja sampe sinting biaya sehat mental aneh,Negatif
Mwd_kendari,sehat fisik maupun sehat mental nikmat terkadang lupa rezeki lama bentuk materi sehat adalah buah rezeki terkadang jarang syukur muslimahwahdahkendari yuksedekah bersamawahdahislamiyahkendari,Positif
DoktorDokter,sehat ada harmoni lengkap tubuh pikir jiwa orang bebas cacat fisik ganggu mental gerbang jiwa buka iyengar,Positif
alprzlm_,gapapa nyaman kamu aja kalo kamu nyaman block orng jaga sehat mental kamu gapapa kok,Positif
javane5eMan,keluar aja nder ga usah nunggu kerja gantinyakesehatan mental mu lebih penting,Positif
yizestful,omg samaaa km smgttt biyyy jaga sehat jgn sampe stress sehat mental km jg dieprhatiin jg yaaaa amp amp amp amp amp smgttt smg lancar semua uji amp upraknya lt,Positif
azkadotid,pandemi covid bikin butuh kuat sehat mental makin desak,Positif
bbcjenolee,kartu sehat mental,Positif
qwntan,aku gin supaya sehat mental aku jaga baik,Positif
Nana11123760,bener banget bunda lebih privasi sehat mental jaga bunapesial bcaexpoversary,Positif
_dennysatria,aroma terapi lo baik utuk sehat mental,Positif
kkshi22,bukti gaada peduli sehat mental,Positif
reka_tika,nonaktif ig sehat mental usia quartee life crisis,Positif
daysee____,doie usah kak sehat mental isi astaga mending ngebadut nunggu cb,Positif
Bagusar10319844,daging bebek kaya kandung mineral salah satu mineral tembaga peran jaga sehat fisik sekaligus mental tetap stabil,Positif
fitmaymay_,kalo aku auto uninstall tiktok sehat mental,Positif
puspitadyah98,lepasin cari pasang support sehat mental kamu just leave him deserves someone better,Positif
sebongri,satu bulan coba jadi mulfan aku baru sadar betapa harga fandom berlian baru satu bulan aku udh ngerasa ga nyaman sama fandom baru looks like aku bakal jadi lowkey stan aja ga aktif fanacc buat sehat mental aku sendiri,Positif
Askrlfess,askrl titip hai jadi aku emang punya sehat mental jadi kalo sakit kumat cowo ku selalu bilang aku lebih lebih imajinasi bahkan bilang aku suka ngada ngada ttg sakit kadang cape tahan aku sayang banget sama,Positif
ealahlambe,khayal baik sehat mental,Positif
0per10,gak tempat kerja peduli sama sehat mental karyawannya,Positif
toogoodtomaself,orang orang sempro diri sendiri undang rayain sempro sana sini sampe sekarang ga pernah join sehat mental join skip,Positif
ersyaikh,psikolog pribadi jaga sehat mental hati recommended jadi pacar,Positif
divaelnowdyyy,jaga sehat mental fisik yaa,Negatif
MardhiyahPuji,terkadang sikap bodoamat penting banget buat nyaman diri sendiri tuju biar ngga terlalu overthinking bisa jaga sehat mental,Positif
andysdw,toxic kerja nyata lebih bahaya buat sehat mental deh,Positif
Azkcbn,kalau poin sehat tuju sih dari poin mental schedule komunikasi sama sistem ajar tetep enak kumpul langsung moga covidnya cepet selesai aja nama kena wabah emang ga enak,Positif
mamak_fangirl,kurang rangin gak baik buat sehat dompet mental kaya,Positif
acreyhan,gue pribadi sangat worth it gue pribadi ken banget psikolog hanya cerita temen siapa gakkan bantu sepenuh mereka ga ngerti yg sebenernya ganggu jiwa masing sehat mental itu penting bro,Positif
nasiudukcatfish,jaga asupan dg makan atur kalo sayur buah ga lewat minum air putih banyak jaga pola tidur jaga sehat mental,Positif
kurnpr,udah ah jngn gtu terus sehat mental tu mahal dripada sakit biasa,Negatif
nadyapuspaf,bukan sombong apa tp makin buka tu bikin makin sedih jd gue lebih sering milih diem mungkin nilai ego tp sehat mental bun jd buat gue better nenengin dulu baru respon org supaya responnya ga emotional begitu kurang lebih,Positif
pengirlim,orang orang panggil tuh bahaya sehat jantung akal sehat mental hati limpa pankreas buat diri jadi akshakhscontohnya sungjin sana,Positif
nupya_,bilang nyokap kalo kantor ngasih off tambah rangka sehat mental terus nyokap nanya emang mental ga kenapa napa si mah kadang guncang aja,Positif
cesangelic,gila bgt sih pikir boomers nanggepin sehat mental dianggep dikaitin sama takayul iman kuasa gelap kutu abk kalo tau anak someday psikolog dianggep aib kurang gak tuh,Negatif
marchulemie_,need ngejelasin beda metode torma bys metode dempstr shafr sistem pakar diagnosa sakit sehat mental dl malem jokitugaskuliah zonauang,Positif
reyffhardy,banyak orang utama atas aware masalah ginian pikir bawah cuma butuh duit money is everything timbang sehat mental karyawannya moga segera ubah fundamental dunia kerja ini,Positif
Taratataa3,baguss bgt buat sehat mental,Positif
vctryscrt,bahaya sehat mental kalau lawan enak,Positif
mimimott,kaya ngaruh emang sehat mental masyarakat dan lama masa pandemi,Positif
ayundazikrina,culture usaha atas pegang peran penting sehat mental karyawannya di tahap ngobrolin kerja sama psikolog sih nang nang gaslighting mansplaining kerja ngga anggap udah sering jalan cuma keluar segera mungkin,Positif
arleen_visha,terlalu lama simpan tidak lepas itu jadi blok blok mental raih sukses baik pekerjan cinta uang kebahagian sehat,Positif
moonliongirl,emg budaya baik tanam sejak dini budaya perlu sehat mental fisik staff penting kerja bareng manusia jadi kita manusia yups lintas pikir kait budaya stratap akhir srg kritisi hehe,Positif
junkcok,bukane tanya wajar ta iku aku kok soyo kuatir tingkat sehat mental menungso saiki hahaha,Positif
sabiasfx,virgo anjg bgt demi sehat mental gue maksain buat pergi,Positif
Merajuthati_,bagaimana kasih sayang hubung sehat pengaruh sehat mental kamu buat kamu bahagia bantu kamu tahu kamu spesial pantas cinta baik gaya hidup dapat kurang gejala efek negatif stres,Positif
akumaaaau,matkul sehat mental tp baru temu mental dah guncang,Positif
February819Win,mundur aja kak krn sehat mental jaih lebih baik kita kerja mental sehat wlpn gaji twrlihat sikit isnyaallah jauh lebih cukup,Positif
hrjmuffins,photocard sehat mental keluarga,Positif
riistrettoo,gua pernah tawar kitchen jam pagi jam malem tiap minggu bayar jt sana udah ain tempat tidur fasilitas lengkap tunjang biaya sehat semua udah lengkap anjir tp gituuukadang kerja gaji kecil tenang mental amp hati jg masuk bayar,Positif
Amethysthjk,mjb mungkin maksud kakak klu memang punya masalah sehat mental hati bisa ikut trigger sendiri,Positif
By_Maharr,adjem tugas nya perlu cek sehat mental nya pak,Negatif
zraalvy,huwee tadi kan pilih buat ksn asli aku masuk aku ga gara gara sehat mental aku nah aku udah ngomong sama bimbing nya kalo misal ga ikut ksn aku ngundurin diri ektra nya,Positif
TangselTerbaru,dampak covid sehat mental despresi cemas stres timbul masalah cara atas,Positif
bananauyuaddict,apk buat sehat mental apas,Positif
kumparan,santri pesantren tahfizh daarul qur an jadi serta islamic youth summit gelar istanbul turki februari lalu userstory,Netral
kompasiana,kenal daydreaming manfaat lamun manfaat sehat mental loh,Positif
day6myfinale,gantung kapasitas kamu kuat ga kalo libur bulan cuma x sehat fisik mental tetep diprioritasin yaa nderrr,Positif
unikasoegija,lt lt lt kabar unika gt gt gt kasus ganggu sehat mental anak naik lama pandemi kata psikolog kasus covid anak anak alami tingkat signifikan sejak akhir januari lalu hingga pekan awal februari kutip lt lt lt kabar unika,Positif
celenganiona,cs wajar nanya kek gitu apa hpnya mau iphone mau andro super mahal karna banyak orang sekarang cuma beli paket internet ga sedia pulsa biasa kan paket gratis telpon terlalu asa kadang ga baik buat sehat mental,Positif
njaemineeee,gais doa sehat mental gw udah mulai kuliah offline,Positif
IlmrMira,gw capeee capeee bangettt capee tau ga sihhhh capeee semua nyepelein sehat mental kenapaaaaaaaaa,Negatif
kazumiawmiaw,beberapa orang kaya dikit singgung apalagi banyak followers sosmednya memang betul duit ga jamin sehat mental fisik,Positif
Merajuthati_,teliti temu kasih sayang hubung sehat tingkat sehat mental kamu bukan sehat mental sehat fisik pengaruh hubung orang orang sekitar ayo lihat saja sih dampak positif,Positif
Aripatt,umur brp kalo msh muda anggap ajar kuatin mental amp selalu ambil sisi positif kirim keluarga uang ga lapar masa pandemik gin produktif sibuk dgn kerja bkn sibuk cari kerjakesehatan mental emg penting tp syukur jg lebih penting,Positif
senjalang,bener bonus sehat mental turun ya kak,Positif
lilacyoshi,yoshinori sangat bahaya sehat jantung mental,Negatif
pantau_com,bahaya pria jomlo resiko kena sehat mental lama covid,Positif
cvra_sunshine,zeusss mjb wajib banget baca cerita woozi punya masalah sehat mental karna ngerasa yg sebab celaka belum lupain sahabat wonu hosi jun pokok cerita ngerasain banget sedih tinggal bestie diri baca sampe sek wkwk,Positif
unichikaaa,banyak atur baru atas baru buat sistem kerja jadi gak asik mau resign tp baru ambil tumah mikir sehat mental jg karna suka teror reportan jam malem jam pagi udah kantor semenjak jg niat diet jadi beneran turun bb,Positif
Rama76049425,gue mending resign karena sehat mental di rezeki uang sedikit berkah ortu bakal maklum hilang anak gara tekan bos ngegaji juta sabar tekan mental yang beda,Positif
ngarangtaruna,pernah banget dapat bos galak sekali rasa rendah diri saran gw bang gw yakin ortu loe ken loe bahagia detik bang jangan tahan rasa tidak worth sehat mental penting muda eksplorasi banyak tmpt kerja,Positif
faktaastro,jadi sukarelawan tingkat sehat mental bantu agar panjang umur journal bmc public health astonasehat,Positif
sucionoagung,sehat mental penting ga kamu perlu gak sehat mental bunuh diri,Positif
magdaleneid,kecamasan khawatir dampak ubah iklim picu untuk alami asa cemas lebih asa sebut nama eco anxiety siti aisyah novitri kini,Negatif
kuwkis,relateee hidup stratap emang kejam banget gak indah drakor akhir satu satu jalan rela cari tempat kerja baru aman buat sehat mental,Positif
convomf,slamat pagieeee bestieeeeee moga hari lancar yh buka usaha jual jasa moga banyak customer kerja moga dapet sehat fisik mental hope you guys will have blessing day today,Positif
ssefnum,rl kalian saran lagu jenis gak maksud kaya bumbu bumbu sehat mental,Positif
_BbyMiss,jdi skalian traveling kaa cocok utk sehat jantung dn mental traveling tuh soalna mnghilangkam stres plus healing orng pny duit bnyk klo ada duitny kek sya pas malah nmbh beban khidupan stres gk hilang,Positif
mashihojabar,farmasi jujur siap mental sih karna ajar luas banget ilmu kimia iya ilmu sehat manusia iya komunikasi sama orang iya kayak semua kita ajar jrit gpp yowes jalanin aje,Positif
martabakkdingin,ga perlu rendah diri bukti hebat jd manager dapet gaji juta klo soal boxnya sih emang toxic bgt sehat mental resign aja gaji ntar abis buat therapist,Positif
skychamomile,serius sih memang bagus orang orang zaman sekarang tuh udah punya sadar lebih tinggi sehat mental orang terlalu meromantisasi kondisi mental,Positif
gagitukak,mending igbas aja nder sehat mental once,Positif
tedyjuan,aset kaya paling mahal waktu umur setia rasa aman percaya sehat mental,Positif
adaptashit,cabut sehat mental fisik lebih utama kondisi begini insyaallah kerja yg lebih sehat kalo niat orang tua,Positif
ismadisirojudin,sehat mental tuh jaga bukan manja,Positif
Diana___sari,kerja jam hari bagaimana cara jaga sehat fisik mental,Positif
carolluvers,nah sehat mental juga pilih keluar dr zona nyaman,Positif
DoktorDokter,sehat ada harmoni lengkap tubuh pikir jiwa orang bebas cacat fisik ganggu mental gerbang jiwa buka iyengar,Positif
miagocakar,biarin aja wkwk udah gabisa tolong mending blok aja akun buat sehat mental,Positif
kompascom,bpjs bisa manfaat dapat layan konseling obat ganggu sehat mental bagaimana cara,Positif
fkdlanfl,perlu kalo baik buat sehat mental pikir kamu,Positif
uqajaib,cuma mau kasih tau aja banyak apa kamu korban mental fisik tetap ada karyawan ganti mau usaha mana mau usaha bertanggungjawab sehat mental fisik karena cinta diri utama cinta usaha,Positif
Djohans4,tv iya bener lah suruh protokol sehat kok jangan lupa orang sakit otak sama mental rusak,Positif
yallcringeee,instagram tak sehat buat sehat mental,Positif
whoIeheartedIy,banyak org stress di dunia gw turut prihatin sama sehat mental teman teman gw,Positif
AzzuraNoir,kalo mau ngebunuh yg benar jangan tengah terus tanggung jawab mau terima salah baik kalo mau ngebunuh orang sekali aja sama fisik nya jangan sehat mental saja to someone out there who don give ck bout my situation right now,Positif
Gyourdan,kantor selalu nyari orang mudah cari ganti orang orang dekat ngga uang akan selalu cari sehat fisik mental lebih harga itu kalo ngerasa kerja udah ga sehat stop,Positif
returnthebullet,juga pilar sehat mental sendiri gak dari ibadah banyak tunjang jadi memang ibadah kecuali tidak bisa juga jadi alas kecuali faktor lain cmiiw,Negatif
returnthebullet,maaf kak jb mungkin izin sharing pas banget aku baru aja ajar jiwa situ salah satu bagi anamnesis pasien tanya kena ibadah karena memang peran sehat mental,Positif
sarianarkia,terap protokol sehat mental cara push diri sendiri biar masa bodoh hal yang untung,Negatif
cromxr,tidur sehat mental kalian ganggu,Positif
lemonicee123,random bgt jam gin pgn edukasi para orang tua ttg ptgnya sehat mental anaksemoga cepet wujud deh meski aku minim tahu,Negatif
fl4rsty,kalau udah bahas soal sehat mental orang tua aku gakuat bangh,Positif
BaseAnakFK,dok hai aku harap temen suka kerja sama curang pas uji sadar tindak kalian tu dampak banyak sehat mental temen kalian gk kerja sama,Positif
undipmenfess,dips hai aku harap temen suka kerja sama curang pas uji sadar tindak kalian tu dampak banyak sehat mental temen kalian gk kerja sama,Positif
sbttaekook,sering gatau kalo mikirin sehat mental ku ngga kayak nya ngga sih awikwok bgt,Positif
convomf,pernah mikirin sehat mental orang tua lo,Positif
millkybubba,jangan lupa cek sehat mental nampaknya uda gak tolong mysunnie,Positif
thomasxtayo,mysunnie sebenarny tuh pak teliti gaperlu kantor yg perlu teliti adalah sehat mental,Positif
